               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.041366,            0.047947,           0.0085758,             0.87731,              0.8358,             0.90266,             0.63334,            0.034711,            0.024767,           0.0034873,            0.002278,            0.002278,            0.002278
                  80,            0.038635,            0.040635,           0.0082933,             0.87984,             0.83326,             0.90717,             0.64062,            0.034823,            0.024459,           0.0034647,            0.002179,            0.002179,            0.002179
                  81,            0.041235,            0.049866,           0.0084373,             0.87222,             0.83968,             0.90407,             0.63971,            0.034292,             0.02419,           0.0034473,             0.00208,             0.00208,             0.00208
                  82,            0.042538,            0.042787,           0.0090353,             0.89693,             0.82415,             0.90486,              0.6378,            0.034182,            0.024143,           0.0034331,            0.001981,            0.001981,            0.001981
                  83,             0.03815,            0.047551,             0.00785,             0.90961,             0.82464,             0.90828,             0.64333,            0.033854,            0.024012,           0.0033916,            0.001882,            0.001882,            0.001882
                  84,            0.039769,            0.045923,           0.0079513,             0.88938,             0.83138,              0.9051,             0.64249,            0.033758,            0.024106,           0.0033237,            0.001783,            0.001783,            0.001783
                  85,            0.036374,            0.040595,           0.0081062,             0.84172,             0.86957,             0.90358,             0.65227,            0.033609,            0.024114,           0.0032941,            0.001684,            0.001684,            0.001684
                  86,            0.040735,            0.046426,            0.008172,             0.85451,             0.86575,              0.9056,             0.65306,            0.033633,            0.023975,           0.0032645,            0.001585,            0.001585,            0.001585
                  87,             0.03785,            0.043178,           0.0079685,              0.8639,             0.86768,             0.90657,             0.65595,            0.033165,             0.02389,           0.0032413,            0.001486,            0.001486,            0.001486
                  88,            0.038644,            0.042916,           0.0078878,             0.86956,             0.86059,             0.90483,             0.64887,            0.033509,            0.024014,           0.0032252,            0.001387,            0.001387,            0.001387
                  89,            0.038638,            0.043636,           0.0082157,             0.86958,             0.86377,             0.90705,             0.65775,            0.033189,            0.024035,           0.0032129,            0.001288,            0.001288,            0.001288
                  90,            0.038809,             0.04532,           0.0082661,             0.86914,             0.86266,             0.90348,             0.65857,            0.032821,            0.023942,           0.0031939,            0.001189,            0.001189,            0.001189
                  91,            0.038409,            0.046919,           0.0079303,             0.86552,              0.8614,             0.90335,             0.66052,             0.03275,            0.023818,             0.00319,             0.00109,             0.00109,             0.00109
                  92,            0.037029,            0.045379,           0.0075377,             0.85437,              0.8656,             0.90478,              0.6681,            0.032555,            0.023612,           0.0031861,            0.000991,            0.000991,            0.000991
                  93,            0.037967,            0.048716,           0.0071629,             0.85555,             0.86499,             0.90632,             0.66388,            0.032702,            0.023476,           0.0031865,            0.000892,            0.000892,            0.000892
                  94,            0.038857,            0.047666,           0.0083192,             0.86583,             0.85018,             0.90783,             0.66844,            0.032314,            0.023443,           0.0031801,            0.000793,            0.000793,            0.000793
                  95,            0.035924,            0.043748,           0.0073322,             0.85815,             0.85845,             0.91037,             0.67771,             0.03218,             0.02343,            0.003153,            0.000694,            0.000694,            0.000694
                  96,            0.036933,            0.044467,           0.0076146,             0.89503,             0.83916,             0.90998,             0.67895,            0.032114,            0.023387,           0.0031457,            0.000595,            0.000595,            0.000595
                  97,            0.039322,            0.049292,           0.0086562,             0.89671,             0.84477,             0.91185,             0.67826,            0.032345,             0.02338,           0.0031401,            0.000496,            0.000496,            0.000496
                  98,            0.036003,            0.046397,           0.0080304,             0.89094,             0.84701,             0.91248,             0.68284,            0.032129,            0.023286,           0.0031368,            0.000397,            0.000397,            0.000397
                  99,            0.039298,            0.048613,            0.007452,              0.8899,             0.85158,             0.91215,             0.68191,             0.03207,            0.023245,            0.003137,            0.000298,            0.000298,            0.000298
