               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.030296,            0.017823,           0.0038733,             0.83637,             0.76879,             0.84423,             0.61675,            0.027683,           0.0092891,           0.0034921,            0.007921,            0.007921,            0.007921
                  65,            0.030467,            0.018082,           0.0035846,             0.83459,             0.75923,             0.84805,             0.61397,             0.02798,           0.0093742,           0.0035698,            0.007888,            0.007888,            0.007888
                  66,            0.030824,             0.01959,           0.0044349,              0.8426,             0.74315,             0.83303,             0.60987,            0.027443,           0.0095162,           0.0052289,            0.007855,            0.007855,            0.007855
                  67,            0.030456,            0.018574,           0.0036555,             0.84405,             0.77907,             0.85852,             0.62641,            0.027484,           0.0091276,           0.0036361,            0.007822,            0.007822,            0.007822
                  68,            0.029784,            0.017761,           0.0038236,             0.83159,             0.76309,             0.84227,             0.61475,            0.027488,           0.0092755,           0.0034526,            0.007789,            0.007789,            0.007789
                  69,            0.030419,            0.018921,           0.0037966,             0.85138,             0.75991,             0.85239,             0.62112,            0.027272,            0.009345,           0.0035814,            0.007756,            0.007756,            0.007756
                  70,            0.029578,            0.018067,            0.003448,             0.86133,             0.76742,             0.86446,             0.63084,             0.02711,           0.0090161,           0.0028963,            0.007723,            0.007723,            0.007723
                  71,            0.030021,            0.019506,           0.0034569,              0.8578,             0.77947,             0.85969,             0.62817,            0.027608,           0.0092288,           0.0031243,             0.00769,             0.00769,             0.00769
                  72,            0.029702,            0.019783,           0.0036926,             0.86385,             0.75359,             0.85926,              0.6307,            0.027227,            0.009036,           0.0028382,            0.007657,            0.007657,            0.007657
                  73,            0.030022,            0.019271,           0.0036023,             0.84214,              0.7913,             0.86083,             0.63256,            0.026776,           0.0091148,           0.0024939,            0.007624,            0.007624,            0.007624
                  74,            0.030251,            0.018515,           0.0043261,             0.85517,             0.76867,             0.85934,             0.62956,            0.027002,           0.0090464,           0.0029802,            0.007591,            0.007591,            0.007591
                  75,            0.029285,            0.017838,           0.0036417,             0.86675,             0.78086,             0.85538,             0.62605,            0.027089,           0.0090032,           0.0029396,            0.007558,            0.007558,            0.007558
                  76,             0.02939,            0.018905,           0.0033898,             0.85435,             0.77297,               0.852,             0.62528,            0.026667,           0.0092045,           0.0029614,            0.007525,            0.007525,            0.007525
                  77,            0.029444,            0.018659,            0.003671,             0.84816,             0.78931,             0.86667,             0.64261,            0.026918,           0.0090629,           0.0025302,            0.007492,            0.007492,            0.007492
                  78,            0.029707,            0.020274,           0.0038266,             0.84323,             0.79627,             0.85587,             0.63151,              0.0268,           0.0092944,           0.0028162,            0.007459,            0.007459,            0.007459
                  79,            0.029514,            0.018816,           0.0032578,             0.84477,             0.77712,              0.8471,             0.62009,            0.027411,           0.0091217,           0.0043536,            0.007426,            0.007426,            0.007426
                  80,            0.029897,            0.018565,           0.0034086,             0.82061,             0.82774,             0.86107,             0.63738,            0.027302,           0.0090073,           0.0027209,            0.007393,            0.007393,            0.007393
                  81,            0.029469,            0.018175,           0.0034081,             0.80835,             0.79896,             0.85085,             0.63165,            0.027202,           0.0092165,           0.0034619,             0.00736,             0.00736,             0.00736
                  82,            0.028668,            0.016873,           0.0036012,             0.83497,             0.80132,             0.85852,             0.62944,            0.027205,            0.009065,           0.0028031,            0.007327,            0.007327,            0.007327
                  83,            0.029254,            0.018422,           0.0035368,             0.84766,             0.77563,             0.84998,             0.63143,            0.027107,           0.0092076,           0.0028548,            0.007294,            0.007294,            0.007294
                  84,            0.029349,            0.018448,            0.003425,             0.84716,              0.7735,             0.85669,             0.63243,            0.026824,           0.0090837,           0.0029333,            0.007261,            0.007261,            0.007261
                  85,            0.029258,            0.019091,           0.0036194,             0.85522,             0.76933,               0.852,             0.62795,            0.026833,           0.0090067,            0.002333,            0.007228,            0.007228,            0.007228
                  86,            0.029256,            0.017827,           0.0034791,             0.84244,             0.79702,             0.86148,             0.63826,            0.026945,           0.0090926,           0.0030031,            0.007195,            0.007195,            0.007195
                  87,            0.029093,            0.019575,           0.0034491,             0.85124,             0.77559,              0.8638,               0.651,              0.0266,           0.0089663,            0.002462,            0.007162,            0.007162,            0.007162
                  88,            0.028667,            0.017824,           0.0033775,             0.84818,             0.78072,             0.86458,             0.64447,            0.026384,           0.0088538,           0.0030554,            0.007129,            0.007129,            0.007129
                  89,            0.029321,            0.019167,           0.0035167,             0.86506,               0.769,             0.86559,             0.64508,            0.026764,           0.0090476,           0.0026865,            0.007096,            0.007096,            0.007096
                  90,            0.028846,            0.018324,           0.0034608,             0.82358,             0.80598,             0.86982,             0.64555,            0.026355,           0.0088552,           0.0026404,            0.007063,            0.007063,            0.007063
                  91,            0.029376,            0.019312,           0.0030512,             0.85082,             0.77804,             0.86488,             0.63715,            0.026731,           0.0090108,           0.0024743,             0.00703,             0.00703,             0.00703
                  92,            0.028837,            0.018121,           0.0035988,              0.8446,             0.80251,             0.87207,              0.6564,            0.026212,           0.0089934,           0.0022477,            0.006997,            0.006997,            0.006997
