               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.033618,            0.013582,           0.0032811,              0.8432,             0.79228,             0.87276,             0.65374,            0.026212,           0.0060183,           0.0015592,             0.00607,             0.00607,             0.00607
                 133,            0.033557,            0.013148,           0.0032611,             0.88163,             0.78506,             0.87591,             0.66078,            0.026238,           0.0060119,           0.0017276,             0.00604,             0.00604,             0.00604
                 134,            0.034473,            0.014165,           0.0035372,              0.8536,             0.78423,             0.87349,             0.66454,             0.02596,           0.0060018,           0.0014386,             0.00601,             0.00601,             0.00601
                 135,             0.03438,            0.013847,           0.0033987,             0.81016,             0.81169,             0.86878,             0.65387,            0.026165,           0.0061264,            0.001502,             0.00598,             0.00598,             0.00598
                 136,            0.034184,            0.014143,           0.0035751,             0.85101,             0.79478,             0.87136,             0.65937,            0.026012,           0.0060308,           0.0014642,             0.00595,             0.00595,             0.00595
                 137,            0.034201,            0.013836,           0.0035028,             0.83817,             0.80612,             0.87032,             0.66391,              0.0258,           0.0059967,           0.0014633,             0.00592,             0.00592,             0.00592
                 138,            0.033791,            0.014126,           0.0033523,             0.84288,             0.79403,             0.86992,             0.66065,            0.026115,           0.0060467,           0.0015874,             0.00589,             0.00589,             0.00589
                 139,            0.033822,            0.015193,           0.0032734,              0.8305,             0.79219,              0.8645,             0.65877,            0.025976,           0.0060297,           0.0016708,             0.00586,             0.00586,             0.00586
                 140,            0.033634,            0.013629,           0.0033293,             0.86052,             0.78842,             0.86738,             0.65483,            0.025845,           0.0060003,           0.0017386,             0.00583,             0.00583,             0.00583
                 141,              0.0338,            0.013189,           0.0033853,             0.86624,             0.76203,             0.86257,             0.65298,            0.026017,           0.0061335,           0.0016962,              0.0058,              0.0058,              0.0058
                 142,            0.033749,            0.014018,           0.0033245,             0.85391,             0.78117,              0.8687,             0.66085,            0.025815,           0.0060183,           0.0015248,             0.00577,             0.00577,             0.00577
                 143,             0.03376,            0.014561,           0.0033917,             0.83791,             0.79582,             0.87023,             0.65871,            0.026073,           0.0059751,           0.0015974,             0.00574,             0.00574,             0.00574
                 144,            0.033882,            0.014115,           0.0034365,             0.86352,             0.78355,             0.86889,             0.65229,            0.025897,           0.0060642,           0.0014677,             0.00571,             0.00571,             0.00571
                 145,             0.03362,            0.013308,           0.0032643,             0.82167,              0.7966,             0.86585,             0.65932,            0.025557,           0.0060584,           0.0018753,             0.00568,             0.00568,             0.00568
                 146,            0.034162,             0.01471,           0.0036488,              0.8447,             0.78775,             0.86982,             0.66627,            0.025373,           0.0060757,           0.0015412,             0.00565,             0.00565,             0.00565
                 147,            0.033644,            0.012771,           0.0033244,             0.84956,             0.78964,             0.87008,             0.66173,            0.025655,           0.0060843,           0.0014851,             0.00562,             0.00562,             0.00562
                 148,            0.033976,            0.014726,           0.0034308,             0.86081,             0.78262,             0.87081,             0.66189,            0.025786,           0.0060646,           0.0016114,             0.00559,             0.00559,             0.00559
                 149,            0.033229,            0.014401,            0.003111,             0.85261,             0.78062,             0.86185,             0.65392,            0.025959,           0.0061116,           0.0017854,             0.00556,             0.00556,             0.00556
                 150,            0.034011,            0.014055,           0.0035227,             0.87274,             0.77459,             0.86763,             0.65895,            0.025543,            0.006015,           0.0017635,             0.00553,             0.00553,             0.00553
                 151,            0.033637,            0.013267,           0.0034556,             0.86803,             0.76755,             0.86569,             0.66169,             0.02544,           0.0060383,           0.0019538,              0.0055,              0.0055,              0.0055
                 152,            0.033606,            0.013346,           0.0032525,             0.85517,             0.78765,             0.86611,              0.6594,            0.025585,           0.0061431,           0.0018703,             0.00547,             0.00547,             0.00547
                 153,            0.033962,            0.014258,           0.0034951,             0.87508,             0.75354,             0.86179,             0.65936,            0.025667,            0.006016,           0.0020582,             0.00544,             0.00544,             0.00544
                 154,            0.033728,            0.013452,           0.0034267,             0.81886,             0.79885,             0.86181,              0.6577,            0.025772,           0.0060491,           0.0020286,             0.00541,             0.00541,             0.00541
                 155,            0.033648,            0.013938,           0.0033692,             0.84304,             0.80008,             0.86929,             0.66229,            0.025545,           0.0059862,           0.0016775,             0.00538,             0.00538,             0.00538
                 156,            0.032958,            0.013821,           0.0032074,             0.79295,             0.82714,             0.86692,              0.6657,            0.025408,           0.0059048,           0.0016687,             0.00535,             0.00535,             0.00535
                 157,             0.03292,            0.013585,           0.0032664,              0.8374,             0.80035,             0.86771,             0.66453,            0.025608,           0.0059164,           0.0016569,             0.00532,             0.00532,             0.00532
                 158,            0.033861,            0.014363,           0.0034204,             0.84304,             0.78869,             0.86482,             0.66026,            0.025624,           0.0059517,           0.0018391,             0.00529,             0.00529,             0.00529
